"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages"
"8373","Transformers: Revenge of the Fallen","6.2","7939","Released","2009-06-19","836303693","149","False","/zbdoCe1meTyy0v1fsIxZ9Q0ef3H.jpg","200000000","","tt1055369","en","Transformers: Revenge of the Fallen","Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.","14.169","/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg","Revenge is coming.","Science Fiction, Action, Adventure","DreamWorks Pictures, Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions","United States of America","Spanish, English"
"512200","Jumanji: The Next Level","6.931","7932","Released","2019-12-04","801693929","123","False","/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg","125000000","https://www.sonypictures.com/movies/jumanjithenextlevel","tt7975244","en","Jumanji: The Next Level","As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.","38.772","/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg","","Adventure, Comedy, Fantasy","Columbia Pictures, Seven Bucks Productions, Matt Tolmach Productions, The Detective Agency","United States of America","English"
"10625","Mean Girls","7.186","7931","Released","2004-04-30","130126277","97","False","/xfOB4nbbVMWC0F2v6AxwWH5BIOI.jpg","17000000","http://www.meangirls.com/","tt0377092","en","Mean Girls","Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.","56.332","/2ZkuQXvVhh45uSvkBej4S7Ix1NJ.jpg","Welcome to girl world.","Comedy","Broadway Video, Paramount, M.G. Films","Canada, United States of America","Swahili, English, German, Vietnamese"
"348350","Solo: A Star Wars Story","6.563","7904","Released","2018-05-15","392952373","135","False","/ojHCeDULAkQK25700fhRU75Tur2.jpg","250000000","https://www.starwars.com/films/solo","tt3778644","en","Solo: A Star Wars Story","Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.","55.759","/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg","Never tell him the odds.","Science Fiction, Adventure, Action","Lucasfilm Ltd., Allison Shearmur Productions, Imagine Entertainment","United States of America","English"
"87101","Terminator Genisys","5.924","7870","Released","2015-06-23","440603537","126","False","/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg","155000000","https://www.paramount.com/movies/terminator-genisys","tt1340138","en","Terminator Genisys","The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.","67.345","/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg","Reset the future","Science Fiction, Action, Thriller, Adventure","Skydance, Paramount, Annapurna Pictures","Canada, United States of America","English"
"158015","The Purge","6.25","7870","Released","2013-05-31","89328627","86","False","/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg","3000000","","tt2184339","en","The Purge","Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.","33.071","/x6hwbnR2nGacSzljqYaXY25w1Me.jpg","One night a year, all crime is legal.","Science Fiction, Horror, Thriller","Universal Pictures, Why Not Productions, Platinum Dunes, Blumhouse Productions","France, United States of America","English"
"391713","Lady Bird","7.271","7861","Released","2017-09-01","78966486","94","False","/pcWxKfFNCznTKYy0E8M9nG1cwL4.jpg","10000000","http://ladybird.movie","tt4925292","en","Lady Bird","Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.","25.85","/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg","","Drama, Comedy","IAC Films, Scott Rudin Productions, Entertainment 360","United States of America","English"
"273481","Sicario","7.39","7836","Released","2015-09-17","84872444","122","False","/4NdAMnBwSAaSsUjoXkcU5aW28RF.jpg","30000000","https://www.lionsgate.com/movies/sicario","tt3397884","en","Sicario","An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.","43.821","/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg","The border is just another line to cross.","Action, Crime, Thriller","Thunder Road, Black Label Media, Lionsgate","Mexico, United States of America","Spanish, English"
"464052","Wonder Woman 1984","6.478","7835","Released","2020-12-16","169601036","151","False","/egg7KFi18TSQc1s24RMmR9i2zO6.jpg","200000000","https://www.warnerbros.com/movies/wonder-woman-1984","tt7126948","en","Wonder Woman 1984","A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.","48.128","/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg","A new era of wonder begins.","Action, Adventure, Fantasy","Warner Bros. Pictures, The Stone Quarry, DC Films, Atlas Entertainment","United States of America","English"
"126889","Alien: Covenant","6.1","7822","Released","2017-05-09","240891763","122","False","/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg","97000000","https://www.20thcenturystudios.com/movies/alien-covenant","tt2316204","en","Alien: Covenant","Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.","92.533","/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg","The path to paradise begins in hell.","Science Fiction, Horror, Mystery","Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","English, German"
"450465","Glass","6.677","7793","Released","2019-01-16","246999039","129","False","/ngBFDOsx13sFXiMweDoL54XYknR.jpg","20000000","https://www.glassmovie.com","tt6823368","en","Glass","In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.","31.843","/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg","You Cannot Contain What You Are","Thriller, Drama, Science Fiction","Universal Pictures, Blumhouse Productions, Blinding Edge Pictures, Buena Vista International, Perfect World Pictures","United States of America","English, Spanish"
"670","Oldboy","8.274","7790","Released","2003-11-21","15194593","120","False","/sdwjQEM869JFwMytTmvr6ggvaUl.jpg","3000000","","tt0364569","ko","올드보이","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.","53.128","/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg","Laugh, and the world laughs with you. Weep, and you weep alone.","Drama, Thriller, Mystery, Action","Show East, CJ Entertainment, Egg Film, Cineclick Asia","South Korea","Korean"
"122906","About Time","7.905","7781","Released","2013-09-04","87100449","123","False","/5ZoFGrFCKP0QrcfVwOIHiAwunBg.jpg","12000000","","tt2194499","en","About Time","The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.","35.707","/iR1bVfURbN7r1C46WHFbwCkVve.jpg","What if every moment in life came with a second chance?","Drama, Romance, Fantasy","Working Title Films, Translux, Universal Pictures, Relativity Media","United Kingdom","English"
"537915","After","7.137","7781","Released","2019-04-11","69497587","106","False","/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg","14000000","","tt4126476","en","After","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.","155.287","/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg","After your first, life is never the same.","Romance, Drama","CalMaple Films, Wattpad, Offspring Entertainment, Diamond Film Productions, Voltage Pictures, Frayed Pages Entertainment","United States of America","English"
"402900","Ocean's Eight","6.985","7780","Released","2018-06-07","297718711","111","False","/w9QfTrYmtoA96zJlVNvjS8eucf8.jpg","70000000","https://www.warnerbros.com/movies/oceans-8","tt5164214","en","Ocean's Eight","Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.","30.268","/MvYpKlpFukTivnlBhizGbkAe3v.jpg","Every con has its pros","Crime, Comedy, Action","Village Roadshow Pictures, Warner Bros. Pictures, Larger Than Life Productions, Rahway Road Productions, Smoke House Pictures","United States of America","English, German"
"50646","Crazy, Stupid, Love.","7.3","7773","Released","2011-07-29","145079584","118","False","/d7BzfMl7vtNAtXIBmS8oWzo5pVe.jpg","50000000","http://crazystupidlove.warnerbros.com/index.html","tt1570728","en","Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.","39.835","/p4RafgAPk558muOjnBMHhMArjS2.jpg","This is crazy. This is stupid. This is love.","Comedy, Drama, Romance","Warner Bros. Pictures","United States of America","English"
"259693","The Conjuring 2","7.293","7769","Released","2016-06-08","321834351","134","False","/4mfFtlGeInPrQVm1hpv7th02yjx.jpg","40000000","http://www.warnerbros.com/conjuring-2","tt3065204","en","The Conjuring 2","Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.","80.98","/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg","The next true story from the case files of Ed and Lorraine Warren.","Horror, Thriller","New Line Cinema, Dune Entertainment, The Safran Company, Evergreen Media Group, Atomic Monster","United States of America","English"
"314365","Spotlight","7.814","7765","Released","2015-11-06","98690254","129","False","/8FbbcmwmpGd7brfiC7f7lWFNGdi.jpg","20000000","http://www.spotlightthefilm.com","tt1895587","en","Spotlight","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","20.159","/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg","Break the story. Break the silence.","Drama, History","Participant, Anonymous Content, Rocklin / Faust, First Look Media, Open Road Films, Entertainment One, Topic Studios, Seville International","Canada, United States of America","English"
"747","Shaun of the Dead","7.54","7760","Released","2004-04-09","30097092","99","False","/ysUbm8qcKLaUiMf0H82mE5ujvVQ.jpg","6100000","https://www.focusfeatures.com/shaun_of_the_dead","tt0365748","en","Shaun of the Dead","Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.","46.212","/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg","A romantic comedy. With zombies.","Horror, Comedy","WT2 Productions, StudioCanal, Working Title Films, Big Talk Productions, Film4 Productions, Rogue Pictures, Universal Pictures","France, United Kingdom, United States of America","English"
"429","The Good, the Bad and the Ugly","8.473","7751","Released","1966-12-23","38900000","161","False","/eoCSp75lxatmIa6aGqfnzwtbttd.jpg","1200000","http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly","tt0060196","it","Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.","81.717","/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg","For three men the Civil War wasn't hell. It was practice.","Western","United Artists, PEA, Arturo González Producciones Cinematográficas, Constantin Film","United States of America, Italy, Spain, Germany","Italian"
"68734","Argo","7.275","7750","Released","2012-10-11","232325503","120","False","/q4ISn9yyC5OnLT9ESkExHjBuK8d.jpg","44500000","http://argothemovie.warnerbros.com/","tt1024648","en","Argo","As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.","17.552","/9LcnmIeKUfKeAxeCY82W9Jug416.jpg","The movie was fake. The mission was real.","Drama, Thriller","GK Films, Warner Bros. Pictures, Smoke House Pictures","United Kingdom, United States of America","Arabic, English, German, Persian"
"330","The Lost World: Jurassic Park","6.527","7740","Released","1997-05-23","618638999","129","False","/w9eBtIHHpGgGfjqnEAJM3s7mCOa.jpg","73000000","","tt0119567","en","The Lost World: Jurassic Park","Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.","2.257","/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg","Something has survived.","Adventure, Action, Science Fiction","Universal Pictures, Amblin Entertainment, Digital Image Associates","United States of America","English"
"38356","Transformers: Dark of the Moon","6.183","7736","Released","2011-06-28","1123794079","154","False","/h3js4rulxzKMOokM2oO5Kr0mBZU.jpg","195000000","http://www.transformersmovie.com/","tt1399103","en","Transformers: Dark of the Moon","The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.","10.499","/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg","The invasion we always feared. An enemy we never expected.","Action, Science Fiction, Adventure","Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions","United States of America","English"
"74","War of the Worlds","6.496","7728","Released","2005-06-28","603873119","117","False","/nH6hPhJq3EEv9CnBZgXU3IQnpJo.jpg","132000000","https://amblin.com/movie/war-of-the-worlds/","tt0407304","en","War of the Worlds","Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.","40.932","/6Biy7R9LfumYshur3YKhpj56MpB.jpg","They're already here.","Adventure, Thriller, Science Fiction","Paramount, Amblin Entertainment, Cruise/Wagner Productions, DreamWorks Pictures","United States of America","English"
"744","Top Gun","7.0","7710","Released","1986-05-16","356830601","110","False","/jILeJ60zPpIjjJHGSmIeY4eO30t.jpg","15000000","https://www.paramountpictures.com/movies/top-gun","tt0092099","en","Top Gun","For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.","50.029","/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg","Up there with the best of the best.","Romance, Drama, Action","Paramount, Don Simpson/Jerry Bruckheimer Films","United States of America","English"
"45612","Source Code","7.297","7694","Released","2011-03-30","147332697","94","False","/noHDKhzbwP6DfoaO2xRFLVrpX0N.jpg","32000000","http://www.enterthesourcecode.com","tt0945513","en","Source Code","When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.","31.922","/faCR2lavXBKeCS6N7STIMDLMCDL.jpg","Make Every Second Count","Thriller, Science Fiction, Mystery","The Mark Gordon Company, Vendôme Pictures, Summit Entertainment, StudioCanal","Canada, France, United States of America","English"
"436969","The Suicide Squad","7.557","7692","Released","2021-07-28","168717425","132","False","/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg","185000000","https://www.thesuicidesquad.net","tt6334354","en","The Suicide Squad","Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.","63.194","/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg","They're dying to save the world.","Action, Comedy, Adventure","DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures","United States of America","English, French, Spanish"
"8355","Ice Age: Dawn of the Dinosaurs","6.737","7680","Released","2009-06-26","886686817","94","False","/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg","90000000","http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs","tt1080016","en","Ice Age: Dawn of the Dinosaurs","Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.","57.649","/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg","You Won't Believe Your Ice!","Animation, Comedy, Family, Adventure","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox","United States of America","English"
"63","Twelve Monkeys","7.6","7677","Released","1995-12-29","168841459","129","False","/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg","29000000","","tt0114746","en","Twelve Monkeys","In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.","33.942","/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg","The future is history.","Science Fiction, Thriller, Mystery","Universal Pictures, Atlas Entertainment, Classico, Twelve Monkeys Productions","United States of America","English, French"
"278927","The Jungle Book","6.86","7668","Released","2016-04-07","966550600","106","False","/tB2w4m0rW62MTufTjRj0gFLMVBP.jpg","175000000","http://movies.disney.com/the-jungle-book-2016","tt3040964","en","The Jungle Book","A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.","33.274","/xIGhgcLtzzTON56G905I5tuwNQM.jpg","The legend will never be the same.","Family, Adventure, Drama, Fantasy","Walt Disney Pictures, Fairview Entertainment, Moving Picture Company","United Kingdom, United States of America","English"
"328111","The Secret Life of Pets","6.266","7664","Released","2016-06-18","875457937","86","False","/c1Ywtvlqls6tPBZ3BqbPtBwHyng.jpg","75000000","http://www.thesecretlifeofpets.com/","tt2709768","en","The Secret Life of Pets","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.","13.019","/g3Hms6AE174doeGR1gz5zX5sVsv.jpg","Think this is what they do all day?","Adventure, Comedy, Animation, Family","Illumination, Universal Pictures","United States of America","English"
"550988","Free Guy","7.55","7662","Released","2021-08-11","331526598","115","False","/7py8kUCYaOdFn1TfVS87BDBySOz.jpg","110000000","https://www.20thcenturystudios.com/movies/free-guy","tt6264654","en","Free Guy","A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.","62.599","/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg","Life's too short to be a background character.","Comedy, Adventure, Science Fiction","Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios","United States of America","Japanese, English"
"389","12 Angry Men","8.54","7658","Released","1957-04-10","1000000","97","False","/qqHQsStV6exghCM7zbObuYBiYxw.jpg","350000","","tt0050083","en","12 Angry Men","The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.","51.201","/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg","Life is in their hands. Death is on their minds.","Drama","United Artists, Orion-Nova Productions","United States of America","English"
"217","Indiana Jones and the Kingdom of the Crystal Skull","5.998","7629","Released","2008-05-21","786636033","122","False","/bXH4lyFS6tctnBgxK1eYRuwekR0.jpg","185000000","http://www.indianajones.com/site/index.html","tt0367882","en","Indiana Jones and the Kingdom of the Crystal Skull","Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.","47.907","/56As6XEM1flWvprX4LgkPl8ii4K.jpg","The adventure continues . . .","Adventure, Action","Paramount, Lucasfilm Ltd.","United States of America","English, German, Russian"
"508943","Luca","7.865","7625","Released","2021-06-17","49750471","95","False","/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg","200000000","https://www.disneyplus.com/movies/luca/7K1HyQ6Hl16P","tt12801262","en","Luca","Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.","60.762","/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg","Prepare for an unforgettable trip.","Animation, Comedy, Fantasy, Adventure, Family","Pixar, Walt Disney Pictures","United States of America","English, Italian"
"91314","Transformers: Age of Extinction","5.92","7581","Released","2014-06-25","1104054072","165","False","/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg","210000000","","tt2109248","en","Transformers: Age of Extinction","As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.","57.581","/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg","This is not war, it's extinction.","Science Fiction, Action, Adventure","di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions, Paramount","United States of America","English"
"51497","Fast Five","7.251","7581","Released","2011-04-20","626137675","130","False","/lvSxooYCRuF3S2kHWXYTrcOtYco.jpg","125000000","https://www.thefastsaga.com/fast-saga/ff5","tt1596343","en","Fast Five","Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.","8.589","/c5rgA1EYwMmxsQdyvLkQ8LD5Qun.jpg","Get the fifth gear.","Action, Thriller, Crime","Original Film, Universal Pictures, One Race","United States of America","English, Spanish, Portuguese, Italian"
"315837","Ghost in the Shell","6.066","7581","Released","2017-03-29","169801921","107","False","/dDVqfmCzSy3TKSmiS2pJ9QB5E3P.jpg","110000000","http://www.ghostintheshellmovie.com/","tt1219827","en","Ghost in the Shell","In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.","32.851","/myRzRzCxdfUWjkJWgpHHZ1oGkJd.jpg","There's nothing sadder than a puppet without a ghost.","Science Fiction, Drama, Action","Weying Galaxy Entertainment, Paramount, Shanghai Film Group, Reliance Entertainment, Grosvenor Park Productions, Steven Paul Production, Huahua Media, Seaside Entertainment, DreamWorks Pictures, Arad Productions","China, Hong Kong, India, United States of America","Japanese, English"
"39254","Real Steel","6.981","7571","Released","2011-09-28","299268508","127","False","/4f0Kj0QwPui5ydu1UavsnvP1m1o.jpg","110000000","","tt0433035","en","Real Steel","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.","88.181","/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg","Courage is stronger than steel.","Action, Science Fiction, Drama","Touchstone Pictures, ImageMovers, Angry Films, Kontsept Film Company, Revolution Sun Studios, DreamWorks Pictures, Reliance Entertainment, 21 Laps Entertainment","United States of America, India","English"
"38700","Bad Boys for Life","7.139","7570","Released","2020-01-15","426505244","124","False","/4J1Vu6oGzt60fakP4delEPDqEhI.jpg","90000000","https://www.sonypictures.com/movies/badboysforlife","tt1502397","en","Bad Boys for Life","Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.","46.619","/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg","Ride together. Die together.","Thriller, Action, Crime","Columbia Pictures, 2.0 Entertainment, Don Simpson/Jerry Bruckheimer Films, Overbrook Entertainment","United States of America","English, Spanish"
"361743","Top Gun: Maverick","8.26","7546","Released","2022-05-24","1488732821","131","False","/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg","170000000","https://www.topgunmovie.com","tt1745960","en","Top Gun: Maverick","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.","126.291","/62HCnUTziyWcpDaBO2i1DX17ljH.jpg","Feel the need... The need for speed.","Action, Drama","Skydance, Don Simpson/Jerry Bruckheimer Films, Paramount","United States of America","English"
"339846","Baywatch","6.092","7545","Released","2017-05-25","177856751","116","False","/t6TL7V9IsT4Ktx6YO8b1UYj3agd.jpg","69000000","http://www.thebaywatchmovie.com/","tt1469304","en","Baywatch","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.","45.123","/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg","Don't worry, summer is coming","Comedy, Action, Crime","Uncharted, Paramount, Flynn Picture Company, Fremantle Productions, Seven Bucks Productions, Skydance, The Montecito Picture Company","United States of America","English"
"187","Sin City","7.4","7541","Released","2005-04-01","158733820","124","False","/lt1rGQSqhk2T2T4lHo6CTQYvoWP.jpg","40000000","http://www.miramax.com/movie/sin-city/","tt0401792","en","Sin City","Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.","42.369","/i66G50wATMmPrvpP95f0XP6ZdVS.jpg","Walk down the right back alley in Sin City and you can find anything...","Thriller, Action, Crime","Dimension Films, Troublemaker Studios, Miramax","United States of America","English"
"50014","The Help","8.202","7538","Released","2011-08-09","216639112","146","False","/wyvUmyzqGOBDyqLHRSukGDjI7bH.jpg","25000000","","tt1454029","en","The Help","Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.","52.139","/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg","Change begins with a whisper.","Drama","1492 Pictures, Harbinger Pictures, Touchstone Pictures","United States of America","English"
"353081","Mission: Impossible - Fallout","7.414","7537","Released","2018-07-13","791657398","147","False","/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg","178000000","","tt4912910","en","Mission: Impossible - Fallout","When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.","61.258","/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg","Some missions are not a choice.","Action, Adventure","Paramount, Bad Robot, Skydance, TC Productions","United States of America","English, French"
